,1917130D US Equity
2023-05-19,62.409
2023-05-20,62.409
2023-05-21,62.409
2023-05-22,62.409
2023-05-23,62.409
2023-05-24,62.409
2023-05-25,62.409
2023-05-26,62.409
2023-05-27,62.409
2023-05-28,62.409
2023-05-29,62.409
2023-05-30,62.409
2023-05-31,62.409
2023-06-01,62.409
2023-06-02,62.409
2023-06-03,62.409
2023-06-04,62.409
2023-06-05,62.409
2023-06-06,62.409
2023-06-07,62.409
2023-06-08,62.409
2023-06-09,62.409
2023-06-10,62.409
2023-06-11,62.409
2023-06-12,62.409
2023-06-13,62.409
2023-06-14,62.409
2023-06-15,62.409
2023-06-16,62.409
2023-06-17,62.409
2023-06-18,62.409
2023-06-19,62.409
2023-06-20,62.409
2023-06-21,62.409
2023-06-22,62.409
2023-06-23,62.409
2023-06-24,62.409
2023-06-25,62.409
2023-06-26,62.409
2023-06-27,62.409
2023-06-28,62.409
2023-06-29,62.409
2023-06-30,62.409
2023-07-01,62.409
2023-07-02,62.409
2023-07-03,62.409
2023-07-04,62.409
2023-07-05,62.409
2023-07-06,62.409
2023-07-07,62.409
2023-07-08,62.409
2023-07-09,62.409
2023-07-10,62.409
2023-07-11,62.409
2023-07-12,62.409
2023-07-13,62.409
2023-07-14,62.409
2023-07-15,62.409
2023-07-16,62.409
2023-07-17,62.409
2023-07-18,62.409
2023-07-19,62.409
2023-07-20,62.409
2023-07-21,62.409
2023-07-22,62.409
2023-07-23,62.409
2023-07-24,62.409
2023-07-25,62.409
2023-07-26,62.409
2023-07-27,62.409
2023-07-28,62.409
2023-07-29,62.409
2023-07-30,62.409
2023-07-31,62.409
2023-08-01,62.409
2023-08-02,62.409
2023-08-03,62.409
2023-08-04,62.409
2023-08-05,62.409
2023-08-06,62.409
2023-08-07,62.409
2023-08-08,62.409
2023-08-09,62.409
2023-08-10,62.409
2023-08-11,62.409
2023-08-12,62.409
2023-08-13,62.409
2023-08-14,62.409
2023-08-15,62.409
2023-08-16,62.409
2023-08-17,62.409
2023-08-18,62.409
2023-08-19,62.409
2023-08-20,62.409
2023-08-21,62.409
2023-08-22,62.409
2023-08-23,62.409
2023-08-24,62.409
2023-08-25,62.409
2023-08-26,62.409
2023-08-27,62.409
2023-08-28,62.409
2023-08-29,62.409
2023-08-30,62.409
2023-08-31,62.409
2023-09-01,62.409
2023-09-02,62.409
2023-09-03,62.409
2023-09-04,62.409
2023-09-05,62.409
2023-09-06,62.409
2023-09-07,62.409
2023-09-08,62.409
2023-09-09,62.409
2023-09-10,62.409
2023-09-11,62.409
2023-09-12,62.409
2023-09-13,62.409
2023-09-14,62.409
2023-09-15,62.409
2023-09-16,62.409
2023-09-17,62.409
2023-09-18,62.409
2023-09-19,62.409
2023-09-20,62.409
2023-09-21,62.409
2023-09-22,62.409
2023-09-23,62.409
2023-09-24,62.409
2023-09-25,62.409
2023-09-26,62.409
2023-09-27,62.409
2023-09-28,62.409
2023-09-29,62.409
2023-09-30,62.409
2023-10-01,62.409
2023-10-02,62.409
2023-10-03,62.409
2023-10-04,62.409
2023-10-05,62.409
2023-10-06,62.409
2023-10-07,62.409
2023-10-08,62.409
2023-10-09,62.409
2023-10-10,62.409
2023-10-11,62.409
2023-10-12,62.409
2023-10-13,62.409
2023-10-14,62.409
2023-10-15,62.409
2023-10-16,62.409
2023-10-17,62.409
2023-10-18,62.409
2023-10-19,62.409
2023-10-20,62.409
2023-10-21,62.409
2023-10-22,62.409
2023-10-23,62.409
2023-10-24,62.409
2023-10-25,62.409
2023-10-26,62.409
2023-10-27,62.409
2023-10-28,62.409
2023-10-29,62.409
2023-10-30,62.409
2023-10-31,62.409
2023-11-01,62.409
2023-11-02,62.409
2023-11-03,62.409
2023-11-04,62.409
2023-11-05,62.409
2023-11-06,62.409
2023-11-07,62.409
2023-11-08,62.409
2023-11-09,62.409
2023-11-10,62.409
2023-11-11,62.409
2023-11-12,62.409
2023-11-13,62.409
2023-11-14,62.409
2023-11-15,62.409
2023-11-16,62.409
2023-11-17,62.409
2023-11-18,62.409
2023-11-19,62.409
2023-11-20,62.409
2023-11-21,62.409
2023-11-22,62.409
2023-11-23,62.409
2023-11-24,62.409
2023-11-25,62.409
2023-11-26,62.409
2023-11-27,62.409
2023-11-28,62.409
2023-11-29,62.409
2023-11-30,62.409
2023-12-01,62.409
2023-12-02,62.409
2023-12-03,62.409
2023-12-04,62.409
2023-12-05,62.409
2023-12-06,62.409
2023-12-07,62.409
2023-12-08,62.409
2023-12-09,62.409
2023-12-10,62.409
2023-12-11,62.409
2023-12-12,62.409
2023-12-13,62.409
2023-12-14,62.409
2023-12-15,62.409
2023-12-16,62.409
2023-12-17,62.409
2023-12-18,62.409
2023-12-19,62.409
2023-12-20,62.409
2023-12-21,62.409
2023-12-22,62.409
2023-12-23,62.409
2023-12-24,62.409
2023-12-25,62.409
2023-12-26,62.409
2023-12-27,62.409
2023-12-28,62.409
2023-12-29,62.409
2023-12-30,62.409
2023-12-31,62.409
2024-01-01,62.409
2024-01-02,62.409
2024-01-03,62.409
2024-01-04,62.409
2024-01-05,62.409
2024-01-06,62.409
2024-01-07,62.409
2024-01-08,62.409
2024-01-09,62.409
2024-01-10,62.409
2024-01-11,62.409
2024-01-12,62.409
2024-01-13,62.409
2024-01-14,62.409
2024-01-15,62.409
2024-01-16,62.409
2024-01-17,62.409
2024-01-18,62.409
2024-01-19,62.409
2024-01-20,62.409
2024-01-21,62.409
2024-01-22,62.409
2024-01-23,62.409
2024-01-24,62.409
2024-01-25,62.409
2024-01-26,62.409
2024-01-27,62.409
2024-01-28,62.409
2024-01-29,62.409
2024-01-30,62.409
2024-01-31,62.409
2024-02-01,62.409
2024-02-02,62.409
2024-02-03,62.409
2024-02-04,62.409
2024-02-05,62.409
2024-02-06,62.409
2024-02-07,62.409
2024-02-08,62.409
2024-02-09,62.409
2024-02-10,62.409
2024-02-11,62.409
2024-02-12,62.409
2024-02-13,62.409
2024-02-14,62.409
2024-02-15,62.409
2024-02-16,62.409
2024-02-17,62.409
2024-02-18,62.409
2024-02-19,62.409
2024-02-20,62.409
2024-02-21,62.409
2024-02-22,62.409
2024-02-23,62.409
2024-02-24,62.409
2024-02-25,62.409
2024-02-26,62.409
2024-02-27,62.409
2024-02-28,62.409
2024-02-29,62.409
2024-03-01,62.409
2024-03-02,62.409
2024-03-03,62.409
2024-03-04,62.409
2024-03-05,62.409
2024-03-06,62.409
2024-03-07,62.409
2024-03-08,62.409
2024-03-09,62.409
2024-03-10,62.409
2024-03-11,62.409
2024-03-12,62.409
2024-03-13,62.409
2024-03-14,62.409
2024-03-15,62.409
2024-03-16,62.409
2024-03-17,62.409
2024-03-18,62.409
2024-03-19,62.409
2024-03-20,62.409
2024-03-21,62.409
2024-03-22,62.409
2024-03-23,62.409
2024-03-24,62.409
2024-03-25,62.409
2024-03-26,62.409
2024-03-27,62.409
2024-03-28,62.409
2024-03-29,62.409
2024-03-30,62.409
2024-03-31,62.409
2024-04-01,62.409
2024-04-02,62.409
2024-04-03,62.409
2024-04-04,62.409
2024-04-05,62.409
2024-04-06,62.409
2024-04-07,62.409
2024-04-08,62.409
